SaleID,Date,ProductID,CustomerID,Region,Quantity,Price
3886,28-06-2025,P149,C0994,East,6,130.99
3887,08-03-2025,P139,C2649,West,1,109.13
3888,21-08-2025,P114,C0618,East,10,458.12
3889,29-07-2025,P140,C4228,West,6,101.74
3890,25-10-2024,P124,C3650,North,4,125.31
3891,16-05-2025,P101,C4513,North,7,438.68
3892,14-02-2025,P139,C2319,North,8,201.3
3893,10-08-2025,P111,C2292,North,4,469.74
3894,27-11-2024,P104,C3635,West,8,342.33
3895,21-12-2024,P134,C3970,East,6,357.25
3896,25-07-2025,P122,C0041,East,10,388.88
3897,10-09-2025,P120,C2747,North,5,328.38
3898,23-06-2025,P129,C1442,South,7,235.54
3899,27-02-2025,P119,C3223,South,8,130.09
3900,28-06-2025,P128,C2779,North,9,460.07
3901,09-12-2024,P119,C1101,North,5,406.95
3902,03-04-2025,P115,C4534,East,6,460.99
3903,20-03-2025,P144,C2124,West,3,97.72
3904,22-12-2024,P125,C2137,South,5,322.15
3905,22-11-2024,P113,C4703,East,2,241.59
3906,14-05-2025,P146,C3094,West,5,485.89
3907,09-07-2025,P129,C4555,West,10,279.83
3908,08-12-2024,P145,C2949,East,8,171.83
3909,09-03-2025,P105,C0705,North,7,340.53
3910,30-09-2024,P128,C3750,South,7,180.36
3911,24-08-2025,P106,C4129,West,10,156.27
3912,30-09-2024,P138,C3687,East,4,254.53
3913,12-03-2025,P104,C0594,South,5,308.75
3914,15-11-2024,P108,C3533,East,6,354.1
3915,25-11-2024,P139,C4273,South,5,491.98
3916,18-06-2025,P129,C4478,North,5,248.18
3917,22-01-2025,P119,C0322,West,10,140.41
3918,10-12-2024,P123,C0560,West,6,227.26
3919,12-06-2025,P138,C1462,West,10,112.8
3920,06-06-2025,P104,C1807,South,8,478.77
3921,04-07-2025,P122,C4066,North,3,213.89
3922,09-06-2025,P131,C1513,North,3,433.69
3923,26-08-2025,P101,C0221,East,8,346.88
3924,28-02-2025,P137,C2859,North,6,155.36
3925,27-11-2024,P146,C2499,South,6,399.02
3926,08-10-2024,P125,C0162,North,10,292.84
3927,10-04-2025,P147,C0007,East,8,415.04
3928,10-05-2025,P114,C3337,North,4,63.87
3929,23-03-2025,P118,C0600,South,7,202.27
3930,07-01-2025,P113,C1025,East,7,379.52
3931,24-06-2025,P135,C2187,West,8,417.37
3932,05-02-2025,P102,C4083,North,7,69.79
3933,29-07-2025,P132,C2232,West,2,424.2
3934,02-04-2025,P116,C2028,West,1,496.79
3935,13-03-2025,P118,C4844,North,8,496.32
3936,05-08-2025,P119,C1614,West,9,246.96
3937,27-06-2025,P143,C3126,South,9,459.69
3938,23-09-2025,P130,C3578,South,2,457.95
3939,10-05-2025,P131,C4013,East,1,382.57
3940,14-02-2025,P117,C3070,West,7,104.87
3941,27-09-2024,P110,C2380,West,5,80.18
3942,21-11-2024,P111,C4007,East,4,332.5
3943,11-01-2025,P117,C0892,West,3,238.22
3944,17-08-2025,P146,C2116,South,2,334.85
3945,20-10-2024,P109,C1679,South,10,441.28
3946,31-05-2025,P134,C1305,North,6,303.43
3947,03-03-2025,P102,C0118,West,2,145.23
3948,11-01-2025,P109,C0056,East,5,476.63
3949,28-08-2025,P117,C2877,West,8,465.65
3950,06-05-2025,P131,C0583,East,5,99.71
3951,04-05-2025,P130,C3112,West,1,183.52
3952,14-05-2025,P127,C4490,South,10,88.03
3953,26-02-2025,P107,C3293,East,6,248.08
3954,02-11-2024,P126,C4027,West,7,469.5
3955,10-08-2025,P131,C3548,West,7,437.6
3956,11-10-2024,P131,C3229,North,9,208.75
3957,17-04-2025,P101,C4098,East,3,313.75
3958,19-04-2025,P120,C2700,East,3,81.77
3959,04-02-2025,P124,C0509,East,10,330.44
3960,21-07-2025,P134,C4056,South,10,301.24
3961,13-01-2025,P132,C1177,West,6,184.59
3962,08-02-2025,P118,C1162,South,1,244.01
3963,25-12-2024,P144,C4539,East,1,236.37
3964,13-02-2025,P139,C1395,West,4,340.41
3965,21-05-2025,P128,C2258,North,1,220.96
3966,20-02-2025,P131,C1145,East,7,437.38
3967,28-09-2024,P128,C1657,North,4,123
3968,08-08-2025,P106,C2105,South,1,137.29
3969,24-01-2025,P135,C1556,South,4,419.36
3970,18-07-2025,P106,C0889,North,9,168.28
3971,26-04-2025,P102,C3281,East,5,275.8
3972,11-06-2025,P121,C2811,West,6,217.19
3973,03-09-2025,P145,C2372,East,3,306.28
3974,08-09-2025,P107,C2815,North,5,136.79
3975,08-05-2025,P139,C3748,East,6,254.67
3976,31-05-2025,P134,C1730,East,2,471.86
3977,30-06-2025,P137,C4475,South,9,255.32
3978,09-05-2025,P106,C1979,East,6,486
3979,16-04-2025,P128,C3540,South,4,413.55
3980,25-03-2025,P135,C4712,East,9,246.81
3981,31-07-2025,P117,C0560,West,9,465.54
3982,14-03-2025,P121,C3171,North,2,320
3983,17-01-2025,P148,C4778,North,7,108.01
3984,23-11-2024,P128,C4938,East,8,239.41
3985,30-04-2025,P111,C4849,South,7,410.77
3986,21-10-2024,P144,C4397,East,3,244.23
3987,22-06-2025,P124,C0958,West,10,255.91
3988,22-11-2024,P128,C3944,North,2,415.69
3989,16-09-2025,P101,C1075,West,2,323.02
3990,08-10-2024,P104,C2563,South,1,134.54
3991,26-10-2024,P143,C3721,South,2,461.8
3992,20-10-2024,P108,C2993,North,10,68.66
3993,15-10-2024,P118,C2883,West,3,421.82
3994,09-12-2024,P147,C2218,West,3,117.73
3995,28-02-2025,P107,C3201,East,7,233.62
3996,03-12-2024,P141,C1932,South,6,66.41
3997,13-10-2024,P110,C2359,South,3,222.47
3998,26-02-2025,P121,C1971,North,5,56.52
3999,14-08-2025,P104,C4052,East,6,474.98
4000,04-06-2025,P139,C4318,East,2,352.65
4001,24-02-2025,P111,C0503,South,5,288.15
4002,31-08-2025,P113,C2839,North,8,176.01
4003,25-01-2025,P101,C4918,South,4,473.75
4004,05-03-2025,P133,C0444,West,1,112.87
4005,20-06-2025,P118,C0033,East,4,88.72
4006,13-10-2024,P140,C0099,West,8,93.29
4007,02-03-2025,P136,C1425,South,6,366.17
4008,19-07-2025,P116,C1059,West,8,333.32
4009,24-08-2025,P115,C4011,West,6,204.42
4010,25-10-2024,P129,C3260,North,8,107.27
4011,17-05-2025,P123,C3898,South,6,194.22
4012,03-02-2025,P136,C0875,East,8,471.92
4013,04-01-2025,P112,C3192,West,7,97.59
4014,28-01-2025,P144,C2024,South,10,385.24
4015,30-04-2025,P109,C4975,East,3,258.2
4016,26-09-2024,P104,C1138,North,6,76.49
4017,23-04-2025,P142,C0805,South,5,423.73
4018,20-01-2025,P115,C2045,North,7,120.92
4019,10-06-2025,P140,C4421,East,9,131.42
4020,09-01-2025,P119,C3658,West,4,146.85
4021,15-10-2024,P137,C0573,South,10,439.19
4022,16-07-2025,P103,C1811,West,2,359.9
4023,11-11-2024,P108,C1213,West,6,319.75
4024,14-07-2025,P137,C2971,East,8,350.58
4025,14-03-2025,P106,C2358,South,2,405.4
4026,06-06-2025,P106,C3453,South,3,65.12
4027,03-01-2025,P146,C3208,East,10,89.98
4028,30-05-2025,P101,C2262,East,4,227.24
4029,15-02-2025,P114,C3214,East,5,162.94
4030,23-08-2025,P111,C4616,West,10,91.81
4031,20-10-2024,P110,C1281,North,1,258.52
4032,05-04-2025,P110,C1353,West,7,373.01
4033,28-08-2025,P116,C2615,South,8,278.88
4034,26-04-2025,P141,C4156,West,9,193.82
4035,19-02-2025,P131,C0872,North,10,462.2
4036,29-10-2024,P113,C4428,East,4,67.77
4037,19-06-2025,P103,C4817,North,1,349.52
4038,08-03-2025,P114,C1152,East,9,378.9
4039,08-09-2025,P128,C3899,West,6,177.66
4040,06-09-2025,P124,C4519,West,2,265.75
4041,08-09-2025,P136,C2532,West,1,158.6
4042,08-08-2025,P118,C3451,South,4,132.71
4043,01-10-2024,P119,C3102,East,7,435.05
4044,16-02-2025,P134,C2336,North,6,183.51
4045,26-01-2025,P127,C1645,East,2,259.49
4046,27-03-2025,P132,C1672,East,2,417.93
4047,30-06-2025,P133,C3002,North,8,228.15
4048,05-07-2025,P144,C3168,East,10,212.42
4049,07-03-2025,P138,C3346,East,7,55.67
4050,26-07-2025,P141,C1874,South,8,384.78
4051,29-09-2024,P110,C1494,West,5,282.13
4052,15-06-2025,P141,C1145,North,1,303.78
4053,21-04-2025,P112,C1048,East,2,379.56
4054,31-10-2024,P122,C2893,West,10,335.25
4055,02-05-2025,P147,C1622,West,3,153.43
4056,02-07-2025,P126,C3386,North,5,81.54
4057,09-08-2025,P110,C3520,East,4,75.84
4058,28-10-2024,P140,C3866,North,9,84.87
4059,05-11-2024,P132,C1272,South,10,301.8
4060,26-07-2025,P108,C0133,South,6,337.27
4061,31-01-2025,P110,C2551,South,10,118.77
4062,05-02-2025,P139,C3026,North,2,372.33
4063,23-11-2024,P144,C2504,West,3,300.65
4064,08-10-2024,P102,C3776,West,10,414.5
4065,01-04-2025,P113,C4944,North,9,260.53
4066,17-04-2025,P114,C2409,West,7,256.06
4067,26-05-2025,P140,C0197,North,8,277.6
4068,04-03-2025,P120,C2486,West,7,491.24
4069,07-12-2024,P125,C4978,East,9,149.89
4070,24-08-2025,P144,C0040,East,4,283.12
4071,08-01-2025,P133,C1301,East,1,288.22
4072,11-07-2025,P122,C4746,South,6,404.21
4073,11-12-2024,P128,C1354,West,3,219.65
4074,18-01-2025,P137,C1199,South,3,197.33
4075,25-07-2025,P148,C1302,West,4,334.4
4076,30-01-2025,P120,C3383,South,8,482.42
4077,28-07-2025,P147,C2216,West,3,136.6
4078,24-04-2025,P144,C1974,East,5,443.86
4079,25-07-2025,P128,C3410,West,2,70.69
4080,19-09-2025,P107,C2444,West,2,296.08
4081,14-07-2025,P125,C4205,West,3,275.97
4082,27-05-2025,P136,C3164,West,10,485.14
4083,27-03-2025,P118,C2053,East,1,389.26
4084,04-01-2025,P144,C2951,North,9,480.68
4085,15-05-2025,P140,C2655,West,2,153.3
4086,16-01-2025,P120,C2238,North,9,488.76
4087,22-05-2025,P115,C1928,North,9,161.41
4088,06-06-2025,P102,C0994,West,10,383.54
4089,05-01-2025,P118,C3842,West,10,80.65
4090,26-11-2024,P109,C1667,West,8,321.11
4091,01-11-2024,P116,C4997,North,2,399.15
4092,31-12-2024,P111,C1311,North,2,223.5
4093,22-06-2025,P107,C4106,East,3,63.99
4094,02-06-2025,P141,C1256,South,10,94.73
4095,12-05-2025,P110,C1772,North,4,159.06
4096,31-01-2025,P126,C1777,North,5,395.61
4097,26-01-2025,P138,C4533,South,2,125.58
4098,04-04-2025,P103,C1504,South,2,297.17
4099,18-08-2025,P128,C3965,South,1,425.18
4100,09-04-2025,P112,C2849,North,4,93.96
4101,30-01-2025,P150,C3740,West,6,229.48
4102,05-04-2025,P137,C0113,North,1,360.62
4103,26-06-2025,P142,C4767,North,8,219.3
4104,01-02-2025,P122,C1742,South,5,432.47
4105,31-12-2024,P134,C1954,East,4,402.87
4106,30-09-2024,P133,C3941,North,6,460.92
4107,02-03-2025,P121,C2333,West,5,245.91
4108,01-07-2025,P108,C0931,West,1,454.06
4109,23-10-2024,P145,C4526,West,1,110.02
4110,16-01-2025,P110,C4367,South,1,429.69
4111,30-04-2025,P104,C0382,South,9,54.35
4112,09-05-2025,P135,C1656,East,10,338.68
4113,25-07-2025,P112,C1679,South,2,221.2
4114,08-02-2025,P144,C0104,North,6,437.5
4115,24-10-2024,P146,C1759,South,5,364.05
4116,16-02-2025,P135,C1913,South,6,134.11
4117,26-04-2025,P129,C3149,South,6,116.4
4118,06-08-2025,P103,C1344,North,4,100.27
4119,26-04-2025,P128,C3829,East,5,124.53
4120,17-03-2025,P148,C1763,South,7,272.35
4121,09-09-2025,P102,C0832,North,7,250.67
4122,14-12-2024,P108,C0926,West,8,407.6
4123,15-10-2024,P148,C4400,West,3,478.89
4124,04-06-2025,P101,C1471,East,2,199.89
4125,10-07-2025,P133,C3253,East,3,244.54
4126,02-12-2024,P115,C0129,South,3,68.36
4127,06-12-2024,P137,C2449,North,8,358.6
4128,01-10-2024,P122,C1710,North,5,475.44
4129,20-10-2024,P101,C2958,South,2,323.75
4130,27-05-2025,P118,C0609,North,6,62.36
4131,23-07-2025,P121,C2620,North,9,166.76
4132,26-05-2025,P121,C1342,East,7,468.09
4133,17-03-2025,P129,C0511,South,8,276.89
4134,31-10-2024,P128,C3704,West,1,380.23
4135,27-06-2025,P136,C1862,North,8,226.72
4136,24-10-2024,P143,C2410,North,6,470.19
4137,16-05-2025,P115,C2638,East,1,87.89
4138,18-07-2025,P111,C3620,South,8,338.56
4139,13-11-2024,P129,C1986,South,9,134.33
4140,17-01-2025,P102,C0966,South,3,54.9
4141,30-09-2024,P107,C0738,South,2,421.89
4142,24-04-2025,P117,C0227,West,4,432.42
4143,07-08-2025,P135,C0255,North,10,318.44
4144,22-11-2024,P124,C0242,South,5,68.66
4145,11-02-2025,P121,C0527,North,8,337.12
4146,02-11-2024,P118,C3889,North,2,257.4
4147,01-04-2025,P143,C3219,East,9,208.24
4148,09-04-2025,P129,C4643,West,9,300.27
4149,05-06-2025,P113,C0734,South,5,423.26
4150,03-03-2025,P129,C4950,North,5,335.62
4151,12-09-2025,P135,C0658,South,9,492.2
4152,03-11-2024,P134,C0987,North,2,94.91
4153,01-12-2024,P149,C2248,East,7,274.93
4154,01-10-2024,P145,C3295,West,8,237.24
4155,23-12-2024,P105,C4788,East,3,170.59
4156,18-06-2025,P126,C0238,North,8,67.55
4157,10-01-2025,P110,C0775,West,7,187.89
4158,21-06-2025,P105,C3959,West,1,108.02
4159,12-02-2025,P110,C1685,North,5,366.79
4160,13-08-2025,P123,C1885,East,8,277.16
4161,18-03-2025,P111,C3608,West,3,195.17
4162,01-09-2025,P113,C1219,North,10,462.83
4163,03-03-2025,P141,C4818,South,9,170.5
4164,24-11-2024,P137,C4552,West,4,212.34
4165,19-07-2025,P133,C4087,South,8,480.79
4166,26-05-2025,P140,C4979,South,4,332.88
4167,07-02-2025,P122,C3872,North,3,365.01
4168,30-12-2024,P117,C0246,South,10,276.36
4169,29-11-2024,P143,C3471,South,10,409.96
4170,02-09-2025,P120,C3147,East,9,178.7
4171,30-07-2025,P109,C3727,South,10,300.76
4172,29-04-2025,P121,C3219,East,3,369.55
4173,10-07-2025,P139,C0635,West,8,232.37
4174,01-06-2025,P110,C3878,South,6,487.99
4175,03-05-2025,P115,C1923,East,1,472.58
4176,17-11-2024,P141,C1295,North,2,234.96
4177,27-05-2025,P113,C2014,East,1,102.51
4178,04-11-2024,P145,C1092,North,6,229.26
4179,13-03-2025,P113,C2093,East,3,487.53
4180,06-05-2025,P127,C1735,West,3,409.87
4181,16-03-2025,P134,C4560,West,3,449.1
4182,22-05-2025,P113,C2986,West,1,177.49
4183,17-04-2025,P118,C2981,East,2,383.09
4184,03-11-2024,P142,C2511,South,5,442.07
4185,12-08-2025,P110,C0689,North,2,260.23
4186,04-10-2024,P117,C4718,East,5,496.23
4187,05-02-2025,P122,C3917,East,3,394.39
4188,06-02-2025,P106,C4541,East,3,435.33
4189,25-11-2024,P150,C2460,West,4,277.55
4190,19-07-2025,P124,C0612,South,10,100.06
4191,05-06-2025,P127,C2238,West,10,128.14
4192,31-10-2024,P117,C3174,East,3,313.99
4193,10-09-2025,P133,C3623,South,5,248.42
4194,16-04-2025,P114,C2648,South,10,328.24
4195,20-04-2025,P132,C3070,North,6,157.94
4196,26-03-2025,P101,C0501,West,6,414.28
4197,03-01-2025,P117,C3020,North,9,149.11
4198,06-05-2025,P118,C3934,South,4,71.92
4199,17-05-2025,P130,C4569,South,5,195.93
4200,26-05-2025,P113,C0625,North,9,91.31
4201,21-04-2025,P117,C3314,East,4,384.25
4202,16-05-2025,P135,C3146,South,5,142.51
4203,15-08-2025,P104,C0582,East,7,55.96
4204,05-03-2025,P127,C4837,West,2,376.43
4205,08-10-2024,P125,C4874,West,4,387.48
4206,09-06-2025,P120,C4974,North,3,409.54
4207,14-08-2025,P105,C4251,West,10,480.09
4208,05-11-2024,P141,C0303,West,6,54.03
4209,16-05-2025,P105,C2182,West,2,207.5
4210,09-01-2025,P101,C0839,North,3,193.29
4211,20-05-2025,P109,C1565,North,7,69.84
4212,18-06-2025,P117,C0432,South,8,124.28
4213,15-06-2025,P140,C4433,West,9,482.87
4214,22-11-2024,P141,C1095,North,3,77.04
4215,08-01-2025,P126,C0655,East,10,296.6
4216,27-10-2024,P110,C3047,North,8,328.31
4217,08-11-2024,P149,C3119,West,9,443.79
4218,18-04-2025,P111,C0266,North,2,178.66
4219,22-05-2025,P118,C2210,South,5,226.52
4220,08-04-2025,P142,C3897,South,8,126.31
4221,23-05-2025,P146,C4369,West,2,373.28
4222,08-08-2025,P123,C4742,East,3,283.47
4223,21-02-2025,P121,C4907,East,8,488.88
4224,13-08-2025,P143,C3855,West,4,452.93
4225,21-07-2025,P132,C4988,South,10,153.33
4226,20-02-2025,P122,C2576,West,8,308.65
4227,14-03-2025,P143,C4922,South,7,249.61
4228,25-01-2025,P102,C3843,East,2,68.16
4229,10-08-2025,P138,C1790,East,9,96.52
4230,20-12-2024,P101,C2300,South,10,75.05
4231,21-01-2025,P116,C2794,West,1,443.56
4232,15-09-2025,P134,C2913,West,10,334.73
4233,29-08-2025,P125,C3486,North,10,238.61
4234,03-06-2025,P123,C2518,West,7,57.69
4235,14-01-2025,P132,C2676,North,3,89.18
4236,29-12-2024,P106,C4100,East,3,225.24
4237,05-09-2025,P143,C1121,West,5,427.31
4238,14-03-2025,P119,C0851,North,3,434.57
4239,23-06-2025,P123,C4772,East,1,275.77
4240,08-10-2024,P139,C1919,East,7,218.08
4241,13-10-2024,P122,C1291,East,4,261.78
4242,22-08-2025,P130,C4840,East,1,420.33
4243,08-06-2025,P147,C3419,East,6,256.44
4244,18-03-2025,P115,C3981,East,9,415.59
4245,11-02-2025,P147,C2889,South,6,84.22
4246,12-08-2025,P111,C2712,East,7,256.08
4247,01-11-2024,P138,C0421,North,8,412.45
4248,27-01-2025,P150,C1392,South,8,315.04
4249,23-07-2025,P141,C1435,East,10,358.54
4250,11-04-2025,P128,C2685,South,4,403.94
4251,08-07-2025,P126,C4067,East,10,477.59
4252,30-04-2025,P137,C0433,South,1,418.97
4253,09-09-2025,P143,C4236,East,5,67.12
4254,06-03-2025,P101,C0483,East,2,204.12
4255,06-06-2025,P146,C0673,South,5,114.58
4256,02-11-2024,P137,C2621,West,6,149.62
4257,16-03-2025,P145,C4452,East,2,368.22
4258,04-10-2024,P113,C4983,West,7,367.44
4259,15-10-2024,P122,C1320,East,7,81.65
4260,09-10-2024,P109,C3559,South,1,172
4261,09-07-2025,P133,C2902,South,1,229.04
4262,25-12-2024,P116,C1676,East,7,84.3
4263,05-09-2025,P134,C4906,West,9,273.21
4264,01-06-2025,P129,C1180,South,7,455.87
4265,21-02-2025,P139,C1545,South,9,68.48
4266,28-04-2025,P107,C0541,West,2,412
4267,06-06-2025,P125,C0396,South,4,493.44
4268,27-09-2024,P148,C1896,North,9,416.84
4269,13-05-2025,P119,C2305,North,9,342.55
4270,08-01-2025,P116,C3438,West,1,349.24
4271,12-03-2025,P144,C0131,South,2,150.13
4272,05-08-2025,P136,C4427,North,3,357.87
4273,13-07-2025,P105,C0258,South,7,268.49
4274,17-05-2025,P147,C3385,West,8,402.41
4275,27-06-2025,P130,C1968,West,6,394.36
4276,30-06-2025,P130,C3093,East,6,206.87
4277,18-08-2025,P122,C0477,South,5,454.78
4278,16-01-2025,P133,C0908,East,5,140.92
4279,20-07-2025,P150,C0910,North,1,112.87
4280,10-11-2024,P140,C1674,East,6,142.44
4281,16-04-2025,P104,C4403,South,4,361.02
4282,15-05-2025,P113,C0674,South,6,355.42
4283,25-05-2025,P105,C2551,East,6,386.02
4284,06-09-2025,P102,C3806,North,3,219.43
4285,01-11-2024,P102,C3541,South,7,56.39
4286,12-05-2025,P129,C2306,North,6,334.51
4287,28-02-2025,P108,C2433,East,9,264.88
4288,14-11-2024,P111,C0880,West,5,303.12
4289,01-01-2025,P116,C2089,South,8,363.77
4290,08-02-2025,P138,C3716,South,1,128.42
4291,24-07-2025,P119,C0440,West,10,197.24
4292,21-07-2025,P131,C1384,East,3,350.01
4293,07-06-2025,P111,C1876,East,9,329
4294,09-05-2025,P130,C3786,North,3,218.41
4295,14-12-2024,P112,C4400,East,9,493.86
4296,28-10-2024,P136,C4937,North,10,351.45
4297,26-09-2025,P146,C4829,East,10,211.21
4298,20-04-2025,P106,C3147,East,10,312.07
4299,01-03-2025,P148,C4784,East,6,426.29
4300,25-01-2025,P126,C2402,East,7,163.14
4301,02-06-2025,P121,C1183,South,10,52.66
4302,08-04-2025,P117,C0595,East,3,186.42
4303,29-08-2025,P110,C4312,West,8,292.26
4304,04-03-2025,P122,C2095,West,1,404.36
4305,21-11-2024,P133,C4817,West,8,319.6
4306,29-05-2025,P123,C0370,North,5,219.09
4307,31-08-2025,P103,C1872,West,8,114.46
4308,08-08-2025,P142,C2816,North,3,458.41
4309,27-01-2025,P145,C0229,North,5,349.71
4310,21-12-2024,P130,C3962,North,8,158.59
4311,05-07-2025,P145,C3469,North,4,97.63
4312,26-03-2025,P107,C1816,East,1,385.94
4313,29-10-2024,P138,C1045,North,7,448.36
4314,08-04-2025,P123,C3944,East,3,269.51
4315,04-05-2025,P119,C1468,South,3,392.13
4316,24-01-2025,P149,C3274,West,9,202.3
4317,23-05-2025,P106,C2909,North,7,458.27
4318,04-07-2025,P126,C4269,North,6,211.36
4319,05-02-2025,P130,C0900,East,6,426.13
4320,26-10-2024,P144,C3412,North,7,236.56
4321,11-09-2025,P138,C2471,North,10,157.78
4322,15-06-2025,P148,C1958,West,5,233.3
4323,01-04-2025,P101,C2799,East,6,103.74
4324,04-08-2025,P127,C0955,North,4,143.17
4325,06-05-2025,P122,C3403,South,3,109.26
4326,20-04-2025,P124,C0612,South,6,227.72
4327,14-04-2025,P126,C0552,South,2,476.96
4328,11-02-2025,P142,C3520,West,5,301.12
4329,01-07-2025,P149,C3178,West,9,186.88
4330,20-09-2025,P131,C4679,West,4,88.37
4331,08-10-2024,P128,C1839,North,6,122.92
4332,06-02-2025,P141,C0418,East,4,224.91
4333,09-11-2024,P112,C1479,East,10,379.3
4334,27-08-2025,P128,C2052,South,4,51.95
4335,22-09-2025,P108,C1099,West,5,232.41
4336,03-08-2025,P146,C0082,North,8,225.7
4337,22-08-2025,P107,C4964,North,10,421.47
4338,05-10-2024,P128,C1997,West,1,426.58
4339,07-11-2024,P124,C2834,South,7,51.99
4340,17-04-2025,P110,C1424,South,1,235.95
4341,29-01-2025,P123,C3418,West,4,338.53
4342,25-03-2025,P123,C4017,West,6,226.22
4343,29-07-2025,P147,C2371,South,10,284.38
4344,14-06-2025,P105,C0016,East,1,427.14
4345,06-08-2025,P146,C0290,South,3,260.95
4346,31-05-2025,P102,C1786,South,5,395.15
4347,02-09-2025,P112,C3642,East,7,143.16
4348,12-03-2025,P121,C1044,South,6,427.57
4349,22-03-2025,P106,C0950,South,1,484.4
4350,26-03-2025,P135,C0028,West,10,198.28
4351,02-09-2025,P143,C3384,South,2,302.98
4352,15-03-2025,P113,C0525,North,2,345.14
4353,16-03-2025,P111,C4117,North,8,267.99
4354,05-06-2025,P139,C0246,South,7,240.75
4355,29-08-2025,P126,C1873,West,10,186.67
4356,13-10-2024,P112,C4155,North,4,121.26
4357,06-04-2025,P121,C4764,East,6,54.58
4358,17-01-2025,P113,C4026,North,3,350.53
4359,10-01-2025,P139,C2279,North,4,270.76
4360,23-02-2025,P114,C2827,South,2,347.07
4361,01-06-2025,P110,C2056,East,3,430.44
4362,03-02-2025,P129,C2704,West,8,423.71
4363,28-07-2025,P138,C2805,North,4,74.53
4364,04-07-2025,P126,C4107,West,9,77.71
4365,28-08-2025,P105,C1031,West,6,118.29
4366,18-10-2024,P140,C2393,North,9,209.99
4367,10-04-2025,P147,C4911,South,9,276.25
4368,10-05-2025,P111,C0033,North,6,104.36
4369,02-09-2025,P138,C3825,West,8,236.15
4370,13-12-2024,P137,C0732,South,7,376.65
4371,10-04-2025,P127,C2884,West,7,427.62
4372,23-09-2025,P109,C4163,South,3,366.41
4373,30-01-2025,P149,C3169,North,10,344.98
4374,29-08-2025,P143,C2203,North,3,303.23
4375,08-04-2025,P136,C2159,East,4,351.91
4376,25-11-2024,P148,C2098,East,8,266.12
4377,02-09-2025,P127,C3237,North,4,463.35
4378,25-03-2025,P135,C3580,East,6,57.41
4379,06-07-2025,P148,C0279,North,6,317.45
4380,30-03-2025,P147,C3280,West,9,134.38
4381,20-07-2025,P114,C4623,East,10,390.48
4382,09-07-2025,P125,C0126,North,10,401.09
4383,24-01-2025,P106,C1264,West,1,236.78
4384,30-03-2025,P107,C4604,East,4,234.39
4385,25-04-2025,P146,C4351,West,9,68.71
4386,09-05-2025,P129,C1113,North,3,63.08
4387,13-07-2025,P115,C1759,North,2,121.07
4388,28-07-2025,P149,C4734,West,7,433.59
4389,12-04-2025,P128,C1801,West,3,474.92
4390,03-03-2025,P113,C3636,South,5,398.46
4391,15-01-2025,P133,C1834,West,6,239.24
4392,02-06-2025,P101,C3769,North,10,333.02
4393,11-03-2025,P101,C2847,West,6,270.67
4394,12-07-2025,P119,C1588,West,8,265.24
4395,16-06-2025,P121,C2136,West,8,140.55
4396,11-02-2025,P116,C0622,West,5,376.61
4397,03-08-2025,P101,C4837,East,5,494.48
4398,30-03-2025,P136,C4364,West,4,373.41
4399,05-01-2025,P104,C2899,West,9,106.03
4400,14-09-2025,P111,C2708,South,2,111.47
4401,19-06-2025,P138,C1443,West,7,107.5
4402,18-09-2025,P118,C4058,North,1,303.6
4403,18-05-2025,P134,C0424,East,1,432.24
4404,05-08-2025,P150,C2408,West,2,424.39
4405,05-02-2025,P139,C3825,North,1,61.51
4406,07-02-2025,P138,C0456,North,8,144.34
4407,03-03-2025,P133,C2624,East,7,248.46
4408,17-09-2025,P149,C1899,East,8,177.38
4409,28-01-2025,P126,C4690,South,10,336.3
4410,12-11-2024,P103,C4543,East,2,144.8
4411,27-09-2024,P137,C4352,East,10,220.08
4412,11-07-2025,P105,C4290,South,3,99.14
4413,22-06-2025,P101,C2869,East,3,469.63
4414,22-12-2024,P135,C2074,South,6,333.62
4415,26-09-2025,P107,C0710,North,4,390.06
4416,13-07-2025,P139,C2460,North,10,182.21
4417,16-11-2024,P143,C4731,East,2,421.56
4418,21-08-2025,P121,C4627,West,10,331.18
4419,28-06-2025,P138,C0298,South,3,161.11
4420,06-08-2025,P135,C3668,West,8,225.14
4421,25-02-2025,P128,C0298,West,3,428.69
4422,15-08-2025,P134,C4729,East,2,452.41
4423,01-02-2025,P150,C2538,North,4,303.88
4424,21-09-2025,P131,C4507,South,9,257.51
4425,28-07-2025,P119,C1593,North,9,94.96
4426,07-05-2025,P113,C3338,South,3,360.76
4427,27-12-2024,P137,C1676,West,1,131.16
4428,02-03-2025,P149,C3129,South,9,125.08
4429,13-02-2025,P101,C3866,North,6,470.03
4430,06-12-2024,P136,C0655,East,2,150.11
4431,12-10-2024,P107,C0637,West,9,236.73
4432,08-06-2025,P122,C3586,West,7,429
4433,14-08-2025,P132,C0586,South,9,298.7
4434,03-02-2025,P109,C0274,South,1,464.84
4435,22-09-2025,P134,C3637,East,8,171.42
4436,07-02-2025,P123,C4125,South,4,355.81
4437,28-05-2025,P101,C1714,West,1,220.13
4438,22-10-2024,P132,C4341,West,2,317.59
4439,09-02-2025,P142,C1391,East,10,262.47
4440,10-05-2025,P112,C3097,East,6,387.79
4441,21-06-2025,P130,C0526,South,7,176.81
4442,01-06-2025,P127,C3905,East,6,92.64
4443,13-11-2024,P148,C2533,East,4,253.67
4444,18-01-2025,P149,C1456,East,8,373.63
